id,table_name,column_name,gt_label,expansion,gold_label
2744,d-1cr23x-cr1000.10minute.ml.data.csv,bp_avg,barometric pressure average,Barometric Pressure Average,1.0
2745,d-1cr23x-cr1000.10minute.ml.data.csv,flag_bp_avg,flag barometric pressure average,Flag Barometric Pressure Average,1.0
2746,d-1cr23x-cr1000.10minute.ml.data.csv,ws_max,wind speed maximum,Wind Speed Maximum,1.0
2747,d-1cr23x-cr1000.10minute.ml.data.csv,flag_ws_max,flag wind speed maximum,Quality Flag Wind Speed Maximum,0.0
2748,d-1cr23x-cr1000.10minute.ml.data.csv,ws_min,wind speed minimum,Wind Speed Minimum,1.0
2749,d-1cr23x-cr1000.10minute.ml.data.csv,flag_ws_min,flag wind speed minimum,Quality Flag Wind Speed Minimum,0.0
2750,d-1cr23x-cr1000.10minute.ml.data.csv,ws_avg,wind speed average,Wind Speed Average,1.0
2751,d-1cr23x-cr1000.10minute.ml.data.csv,flag_ws_avg,flag wind speed average,Quality Flag Wind Speed Average,0.0
2752,d-1cr23x-cr1000.10minute.ml.data.csv,wd,wind direction,Wind Direction,1.0
2753,d-1cr23x-cr1000.10minute.ml.data.csv,flag_wd,flag wind direction,Quality Flag Wind Direction,0.0
2754,d-1cr23x-cr1000.10minute.ml.data.csv,solrad_avg,solar radiation average,Solar Radiation Average,1.0
2755,d-1cr23x-cr1000.10minute.ml.data.csv,flag_solrad_avg,flag solar radiation average,Quality Flag Solar Radiation Average,0.0
2756,d-1cr23x-cr1000.10minute.ml.data.csv,solrad_tot,solar radiation total,Solar Radiation Total,1.0
2757,d-1cr23x-cr1000.10minute.ml.data.csv,flag_solrad_tot,flag solar radiation total,Quality Flag Solar Radiation Total,0.0
2758,d-1cr23x-cr1000.10minute.ml.data.csv,soiltemp_5cm_avg,soil temperature 5 centimeter average,Soil Temperature 5 Centimeters Average,1.0
2759,d-1cr23x-cr1000.10minute.ml.data.csv,flag_soiltemp_5cm_avg,flag soil temperature 5 centimeter average,Quality Flag Soil Temperature 5 Centimeters Average,0.0
2760,d-1cr23x-cr1000.10minute.ml.data.csv,soilmoist_5cm_avg,soil moisture 5 centimeter average,Soil Moisture 5 Centimeters Average,1.0
2761,d-1cr23x-cr1000.10minute.ml.data.csv,flag_soilmoist_5cm_avg,flag soil moisture 5 centimeter average,Quality Flag Soil Moisture 5 Centimeters Average,0.0
2762,d-1cr23x-cr1000.10minute.ml.data.csv,rh_avg,relative humidity average,Relative Humidity Average,1.0
2763,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_avg,flag relative humidity average,Quality Flag Relative Humidity Average,0.0
2764,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp1_max,,Air Temperature HMP1 Maximum,
2765,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp1_max,,Quality Flag Air Temperature HMP1 Maximum,
2766,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp1_min,,Air Temperature HMP1 Minimum,
2767,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp1_min,,Flag Air Temperature HMP1 Minimum,
2768,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp1_avg,,Air Temperature HMP1 Average,
2769,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp1_avg,,Flag Air Temperature HMP1 Average,
2770,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp2_max,,Air Temperature HMP2 Maximum,
2771,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp2_max,,Flag Air Temperature HMP2 Maximum,
2772,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp2_min,,Air Temperature HMP2 Minimum,
2773,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp2_min,,Flag Air Temperature HMP2 Minimum,
2774,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp2_avg,,Air Temperature HMP2 Average,
2775,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp2_avg,,Flag Air Temperature HMP2 Average,
2776,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp3_max,,Air Temperature HMP3 Maximum,
2777,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp3_max,,Flag Air Temperature HMP3 Maximum,
2778,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp3_min,,Air Temperature HMP3 Minimum,
2779,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp3_min,,Flag Air Temperature HMP3 Minimum,
2780,d-1cr23x-cr1000.10minute.ml.data.csv,airtemp_hmp3_avg,,Air Temperature HMP3 Average,
2781,d-1cr23x-cr1000.10minute.ml.data.csv,flag_airtemp_hmp3_avg,,Flag Air Temperature HMP3 Average,
2782,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp1_max,,Relative Humidity HMP1 Maximum,
2783,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp1_max,,Flag Relative Humidity HMP1 Maximum,
2784,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp1_min,,Relative Humidity HMP1 Minimum,
2785,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp1_min,,Flag Relative Humidity HMP1 Minimum,
2786,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp1_avg,,Relative Humidity HMP Sensor 1 Average,
2787,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp1_avg,,Flag Relative Humidity HMP Sensor 1 Average,
2788,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp2_max,,Relative Humidity HMP Sensor 2 Maximum,
2789,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp2_max,,Flag Relative Humidity HMP Sensor 2 Maximum,
2790,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp2_min,,Relative Humidity HMP Sensor 2 Minimum,
2791,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp2_min,,Flag Relative Humidity HMP Sensor 2 Minimum,
2792,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp2_avg,,Relative Humidity HMP Sensor 2 Average,
2793,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp2_avg,,Flag Relative Humidity HMP Sensor 2 Average,
2794,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp3_max,,Relative Humidity HMP Sensor 3 Maximum,
2795,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp3_max,,Flag Relative Humidity HMP Sensor 3 Maximum,
2796,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp3_min,,Relative Humidity HMP3 Minimum,
2797,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp3_min,,Flag Relative Humidity HMP3 Minimum,
2798,d-1cr23x-cr1000.10minute.ml.data.csv,rh_hmp3_avg,,Relative Humidity HMP3 Average,
2799,d-1cr23x-cr1000.10minute.ml.data.csv,flag_rh_hmp3_avg,,Flag Relative Humidity HMP3 Average,
2800,d-1cr23x-cr1000.daily.ml.data.csv,LTER_site,lter site,Long Term Ecological Research Site,1.0
2801,d-1cr23x-cr1000.daily.ml.data.csv,local_site,local site,Local Site,1.0
2802,d-1cr23x-cr1000.daily.ml.data.csv,logger,logger,Data Logger,0.0
2803,d-1cr23x-cr1000.daily.ml.data.csv,date,date,Date,1.0
2804,d-1cr23x-cr1000.daily.ml.data.csv,year,year,Year,1.0
2805,d-1cr23x-cr1000.daily.ml.data.csv,jday,julian day,Julian Day,1.0
2806,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_max,air temperature maximum,Air Temperature Maximum,1.0
2807,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_max,flag air temperature maximum,Flag Air Temperature Maximum,1.0
2808,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_min,air temperature minimum,Air Temperature Minimum,1.0
2809,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_min,flag air temperature minimum,Flag Air Temperature Minimum,1.0
2810,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_avg,air temperature average,Air Temperature Average,1.0
2811,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_avg,flag air temperature average,Flag Air Temperature Average,1.0
2812,d-1cr23x-cr1000.daily.ml.data.csv,rh_max,relative humidity maximum,Relative Humidity Maximum,1.0
2813,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_max,flag relative humidity maximum,Flag Relative Humidity Maximum,1.0
2814,d-1cr23x-cr1000.daily.ml.data.csv,rh_min,relative humidity minimum,Relative Humidity Minimum,1.0
2815,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_min,flag relative humidity minimum,Flag Relative Humidity Minimum,1.0
2816,d-1cr23x-cr1000.daily.ml.data.csv,rh_avg,relative humidity average,Relative Humidity Average,1.0
2817,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_avg,flag relative humidity average,Flag Relative Humidity Average,1.0
2818,d-1cr23x-cr1000.daily.ml.data.csv,bp_max,barometric pressure maximum,Barometric Pressure Maximum,1.0
2819,d-1cr23x-cr1000.daily.ml.data.csv,flag_bp_max,flag barometric pressure maximum,Flag Barometric Pressure Maximum,1.0
2820,d-1cr23x-cr1000.daily.ml.data.csv,bp_min,barometric pressure minimum,Barometric Pressure Minimum,1.0
2821,d-1cr23x-cr1000.daily.ml.data.csv,flag_bp_min,flag barometric pressure minimum,Flag Barometric Pressure Minimum,1.0
2822,d-1cr23x-cr1000.daily.ml.data.csv,bp_avg,barometric pressure average,Barometric Pressure Average,1.0
2823,d-1cr23x-cr1000.daily.ml.data.csv,flag_bp_avg,flag barometric pressure average,Flag Barometric Pressure Average,1.0
2824,d-1cr23x-cr1000.daily.ml.data.csv,ws_max,wind speed maximum,Wind Speed Maximum,1.0
2825,d-1cr23x-cr1000.daily.ml.data.csv,flag_ws_max,flag wind speed maximum,Flag Wind Speed Maximum,1.0
2826,d-1cr23x-cr1000.daily.ml.data.csv,ws_min,wind speed minimum,Wind Speed Minimum,1.0
2827,d-1cr23x-cr1000.daily.ml.data.csv,flag_ws_min,flag wind speed minimum,Flag Wind Speed Minimum,1.0
2828,d-1cr23x-cr1000.daily.ml.data.csv,ws_avg,wind speed average,Wind Speed Average,1.0
2829,d-1cr23x-cr1000.daily.ml.data.csv,flag_ws_avg,flag wind speed average,Flag Wind Speed Average,1.0
2830,d-1cr23x-cr1000.daily.ml.data.csv,wd,wind direction,Wind Direction,1.0
2831,d-1cr23x-cr1000.daily.ml.data.csv,flag_wd,flag wind direction,Flag Wind Direction,1.0
2832,d-1cr23x-cr1000.daily.ml.data.csv,solrad_avg,solar radiation average,Solar Radiation Average,1.0
2833,d-1cr23x-cr1000.daily.ml.data.csv,flag_solrad_avg,flag solar radiation average,Flag Solar Radiation Average,1.0
2834,d-1cr23x-cr1000.daily.ml.data.csv,solrad_tot,solar radiation total,Solar Radiation Total,1.0
2835,d-1cr23x-cr1000.daily.ml.data.csv,flag_solrad_tot,flag solar radiation total,Flag Solar Radiation Total,1.0
2836,d-1cr23x-cr1000.daily.ml.data.csv,soiltemp_5cm_avg,soil temperature 5 centimeters average,Soil Temperature 5 cm Average,0.0
2837,d-1cr23x-cr1000.daily.ml.data.csv,flag_soiltemp_5cm_avg,flag soil temperature 5 centimeters average,Flag Soil Temperature 5 cm Average,0.0
2838,d-1cr23x-cr1000.daily.ml.data.csv,soilmoist_5cm_avg,soil moisture 5 centimeters average,Soil Moisture 5 cm Average,0.0
2839,d-1cr23x-cr1000.daily.ml.data.csv,flag_soilmoist_5cm_avg,flag soil moisture 5 centimeters average,Flag Soil Moisture 5 cm Average,0.0
2840,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp1_max,,Air Temperature HMP1 Maximum,
2841,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp1_max,,Flag Air Temperature HMP1 Maximum,
2842,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp1_min,,Air Temperature HMP1 Minimum,
2843,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp1_min,,Flag Air Temperature HMP1 Minimum,
2844,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp1_avg,,Air Temperature HMP1 Average,
2845,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp1_avg,,Flag Air Temperature HMP1 Average,
2846,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp2_max,,Air Temperature HMP2 Maximum,
2847,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp2_max,,Flag Air Temperature HMP2 Maximum,
2848,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp2_min,,Air Temperature HMP2 Minimum,
2849,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp2_min,,Flag Air Temperature HMP2 Minimum,
2850,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp2_avg,,Air Temperature HMP2 Average,
2851,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp2_avg,,Flag Air Temperature HMP2 Average,
2852,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp3_max,,Air Temperature HMP3 Maximum,
2853,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp3_max,,Flag Air Temperature HMP3 Maximum,
2854,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp3_min,,Air Temperature HMP3 Minimum,
2855,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp3_min,,Flag Air Temperature HMP3 Minimum,
2856,d-1cr23x-cr1000.daily.ml.data.csv,airtemp_hmp3_avg,,Air Temperature HMP3 Average,
2857,d-1cr23x-cr1000.daily.ml.data.csv,flag_airtemp_hmp3_avg,,Flag Air Temperature HMP3 Average,
2858,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp1_max,,Relative Humidity HMP1 Maximum,
2859,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp1_max,,Flag Relative Humidity HMP1 Maximum,
2860,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp1_min,,Relative Humidity HMP1 Minimum,
2861,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp1_min,,Quality Flag Relative Humidity HMP1 Minimum,
2862,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp1_avg,,Relative Humidity HMP1 Average,
2863,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp1_avg,,Quality Flag Relative Humidity HMP1 Average,
2864,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp2_max,,Relative Humidity HMP2 Maximum,
2865,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp2_max,,Quality Flag Relative Humidity HMP2 Maximum,
2866,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp2_min,,Relative Humidity HMP2 Minimum,
2867,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp2_min,,Quality Flag Relative Humidity HMP2 Minimum,
2868,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp2_avg,,Relative Humidity HMP2 Average,
2869,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp2_avg,,Quality Flag Relative Humidity HMP2 Average,
2870,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp3_max,,Relative Humidity HMP3 Maximum,
2871,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp3_max,,Flag Relative Humidity HMP3 Maximum,
2872,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp3_min,,Relative Humidity HMP3 Minimum,
2873,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp3_min,,Flag Relative Humidity HMP3 Minimum,
2874,d-1cr23x-cr1000.daily.ml.data.csv,rh_hmp3_avg,,Relative Humidity HMP3 Average,
2875,d-1cr23x-cr1000.daily.ml.data.csv,flag_rh_hmp3_avg,,Flag Relative Humidity HMP3 Average,
2876,date_trapping_session.csv,month,month,Month,1.0
2877,date_trapping_session.csv,year,year,Year,1.0
2878,date_trapping_session.csv,trapping_session,trapping session,Trapping Session,1.0
2879,delta.csv,x,,x,
2880,delta.csv,y,,y,
2881,delta.csv,med_dT,,Median Delta Temperature,
2882,delta.csv,med_dP,,Median Delta Pressure,
2883,eDNA_read.csv,date,date,Date,1.0
2884,eDNA_read.csv,site,site,Site,1.0
2885,eDNA_read.csv,transect,transect,Transect,1.0
2886,eDNA_read.csv,bottle,bottle,Bottle,1.0
2887,eDNA_read.csv,reads,reads,Reads,1.0
2888,eDNA_read.csv,Species,species,Species,1.0
2889,eDNA_read.csv,Genus,genus,Genus,1.0
2890,eDNA_read.csv,Family,family,Family,1.0
2891,eDNA_read.csv,Order,order,Order,1.0
2892,eDNA_read.csv,Class,class,Class,1.0
2893,eDNA_read.csv,Phylum,phylum,,
2894,eDNA_read.csv,Kingdom,kingdom,,
2895,env_var.csv,x,,X,
2896,env_var.csv,y,,Y,
2897,env_var.csv,temp_sd_season,temperature standard deviation season,Temperature Standard Deviation Seasonal,1.0
2898,env_var.csv,temp_sd_year,temperature standard deviation year,Temperature Standard Deviation Year,1.0
2899,env_var.csv,precip_cv_season,precipitation coefficient of variation season,Precipitation Coefficient of Variation Seasonal,1.0
2900,env_var.csv,precip_cv_year,precipitation coefficient of variation year,Precipitation Coefficient of Variation Year,1.0
2901,etisslig.csv,num,number,Number,1.0
2902,etisslig.csv,rep,,Replicate,
2903,etisslig.csv,ADF,,Adipose Derived Factor,
2904,etisslig.csv,blk,block,Block,1.0
2905,etisslig.csv,sp,species,Species,1.0
2906,etisslig.csv,ipart,,Integer Part,
2907,etisslig.csv,CELL,cell,Cell,1.0
2908,etisslig.csv,LIG,lignin,Ligand,0.0
2909,evra1975-1989.csv,DATE,date,Date,1.0
2910,evra1975-1989.csv,YEAR,year,Year,1.0
2911,evra1975-1989.csv,JULIAN,julian,Julian Day,0.0
2912,evra1975-1989.csv,RAINFALL (MM),rainfall millimeters,Rainfall Millimeters,1.0
2913,evra1990-1999.csv,DATE,date,Date,1.0
2914,evra1990-1999.csv,YEAR,year,Year,1.0
2915,evra1990-1999.csv,JULIAN,julian,Julian Day,0.0
2916,evra1990-1999.csv,RAINFALL (MM),rainfall millimeters,Rainfall Millimeters,1.0
2917,evra2000-2009.csv,DATE,date,Date,1.0
2918,evra2000-2009.csv,YEAR,year,Year,1.0
2919,evra2000-2009.csv,JULIAN,julian,Julian Day,0.0
2920,evra2000-2009.csv,RAINFALL (MM),rainfall millimeters,Rainfall Millimeters,1.0
2921,evra2010-current.csv,DATE,date,Date,1.0
2922,evra2010-current.csv,YEAR,year,Year,1.0
2923,evra2010-current.csv,JULIAN,julian,Julian Day,0.0
2924,evra2010-current.csv,HOUR,hour,Hour,1.0
2925,evra2010-current.csv,RAINFALL (INCHES),rainfall inches,Rainfall Inches,1.0
2926,evra2010-current.csv,RAINFALL (MM),rainfall millimeters,Rainfall Millimeters,1.0
2927,evra2010-current.csv,Field Comments,field comments,Field Comments,1.0
2928,final-bird-data-for-archival.csv,ID,identifier,Identifier,1.0
2929,final-bird-data-for-archival.csv,Birdtree_name,birdtree name,BirdTree Name,1.0
2930,final-bird-data-for-archival.csv,Avonet_name,avonet name,Avonet Name,1.0
2931,final-bird-data-for-archival.csv,Family,family,Family,1.0
2932,final-bird-data-for-archival.csv,Order,order,Order,1.0
2933,final-bird-data-for-archival.csv,Migration,migration,Migration,1.0
2934,final-bird-data-for-archival.csv,Trophic_niche,trophic niche,Trophic Niche,1.0
2935,final-bird-data-for-archival.csv,Mass,mass,Mass,1.0
2936,final-bird-data-for-archival.csv,GenLength,generation length,Generation Length,1.0
2937,final-bird-data-for-archival.csv,temp_sd_year,temperature standard deviation year,Temperature Standard Deviation Year,1.0
2938,final-bird-data-for-archival.csv,temp_sd_season,temperature standard deviation season,Temperature Standard Deviation Season,1.0
2939,final-bird-data-for-archival.csv,precip_cv_year,precipitation coefficient of variation year,Precipitation Coefficient of Variation Year,1.0
2940,final-bird-data-for-archival.csv,precip_cv_season,precipitation coefficient of variation season,Precipitation Coefficient of Variation Season,1.0
2941,final-bird-data-for-archival.csv,lMass,log mass,Log Mass,1.0
2942,final-bird-data-for-archival.csv,lGL,log generation length,Log Wing Length,0.0
2943,final-bird-data-for-archival.csv,species,species,Species,1.0
2944,final-bird-data-for-archival.csv,temp_delta,temperature delta,Temperature Change,0.0
2945,final-bird-data-for-archival.csv,precip_delta,precipitation delta,Precipitation Change,0.0
2946,frame.asc,TUBE,tube,,
2947,frame.asc,SECTION,section,,
2948,frame.asc,FRAME,frame,,
2949,gl4cr10-cr1000.daily.kc.data.csv,LTER_site,lter site,Long-Term Ecological Research Site,1.0
2950,gl4cr10-cr1000.daily.kc.data.csv,local_site,local site,Local Site,1.0
2951,gl4cr10-cr1000.daily.kc.data.csv,logger,logger,Data Logger,0.0
2952,gl4cr10-cr1000.daily.kc.data.csv,date,date,Date,1.0
2953,gl4cr10-cr1000.daily.kc.data.csv,year,year,Year,1.0
2954,gl4cr10-cr1000.daily.kc.data.csv,jday,julian day,Julian Day,1.0
2955,gl4cr10-cr1000.daily.kc.data.csv,airtemp_max,air temperature maximum,Air Temperature Maximum,1.0
2956,gl4cr10-cr1000.daily.kc.data.csv,time_airtemp_max,time air temperature maximum,Time Air Temperature Maximum,1.0
2957,gl4cr10-cr1000.daily.kc.data.csv,flag_airtemp_max,flag air temperature maximum,Quality Flag Air Temperature Maximum,0.0
2958,gl4cr10-cr1000.daily.kc.data.csv,airtemp_min,air temperature minimum,Air Temperature Minimum,1.0
2959,gl4cr10-cr1000.daily.kc.data.csv,time_airtemp_min,time air temperature minimum,Time Air Temperature Minimum,1.0
2960,gl4cr10-cr1000.daily.kc.data.csv,flag_airtemp_min,flag air temperature minimum,Quality Flag Air Temperature Minimum,0.0
2961,gl4cr10-cr1000.daily.kc.data.csv,airtemp_avg,air temperature average,Air Temperature Average,1.0
2962,gl4cr10-cr1000.daily.kc.data.csv,flag_airtemp_avg,flag air temperature average,Quality Flag Air Temperature Average,0.0
2963,gl4cr10-cr1000.daily.kc.data.csv,rh_max,relative humidity maximum,Relative Humidity Maximum,1.0
2964,gl4cr10-cr1000.daily.kc.data.csv,time_rh_max,time relative humidity maximum,Time Relative Humidity Maximum,1.0
2965,gl4cr10-cr1000.daily.kc.data.csv,flag_rh_max,flag relative humidity maximum,Quality Flag Relative Humidity Maximum,0.0
2966,gl4cr10-cr1000.daily.kc.data.csv,rh_min,relative humidity minimum,Relative Humidity Minimum,1.0
2967,gl4cr10-cr1000.daily.kc.data.csv,time_rh_min,time relative humidity minimum,Time Relative Humidity Minimum,1.0
2968,gl4cr10-cr1000.daily.kc.data.csv,flag_rh_min,flag relative humidity minimum,Quality Flag Relative Humidity Minimum,0.0
2969,gl4cr10-cr1000.daily.kc.data.csv,rh_avg,relative humidity average,Relative Humidity Average,1.0
2970,gl4cr10-cr1000.daily.kc.data.csv,flag_rh_avg,flag relative humidity average,Flag Relative Humidity Average,1.0
2971,gl4cr10-cr1000.daily.kc.data.csv,ws_max,wind speed maximum,Wind Speed Maximum,1.0
2972,gl4cr10-cr1000.daily.kc.data.csv,time_ws_max,time wind speed maximum,Time Wind Speed Maximum,1.0
2973,gl4cr10-cr1000.daily.kc.data.csv,flag_ws_max,flag wind speed maximum,Flag Wind Speed Maximum,1.0
2974,gl4cr10-cr1000.daily.kc.data.csv,ws_min,wind speed minimum,Wind Speed Minimum,1.0
2975,gl4cr10-cr1000.daily.kc.data.csv,time_ws_min,time wind speed minimum,Time Wind Speed Minimum,1.0
2976,gl4cr10-cr1000.daily.kc.data.csv,flag_ws_min,flag wind speed minimum,Flag Wind Speed Minimum,1.0
2977,gl4cr10-cr1000.daily.kc.data.csv,ws_avg,wind speed average,Wind Speed Average,1.0
2978,gl4cr10-cr1000.daily.kc.data.csv,flag_ws_avg,flag wind speed average,Flag Wind Speed Average,1.0
2979,gl4cr10-cr1000.daily.kc.data.csv,ws_scal,wind speed scalar,Wind Speed Scalar,1.0
2980,gl4cr10-cr1000.daily.kc.data.csv,ws_vect,wind speed vector,Wind Speed Vector,1.0
2981,gl4cr10-cr1000.daily.kc.data.csv,wd_avg,wind direction average,Wind Direction Average,1.0
2982,gl4cr10-cr1000.daily.kc.data.csv,flag_wd,flag wind direction,Flag Wind Direction,1.0
2983,gl4cr10-cr1000.daily.kc.data.csv,wd_sdev,wind direction standard deviation,Wind Direction Standard Deviation,1.0
2984,gl4cr10-cr1000.daily.kc.data.csv,shortrad_max,shortwave radiation maximum,Shortwave Radiation Maximum,1.0
2985,gl4cr10-cr1000.daily.kc.data.csv,time_shortrad_max,time shortwave radiation maximum,Time Shortwave Radiation Maximum,1.0
2986,gl4cr10-cr1000.daily.kc.data.csv,shortrad_min,shortwave radiation minimum,Shortwave Radiation Minimum,1.0
2987,gl4cr10-cr1000.daily.kc.data.csv,time_shortrad_min,time shortwave radiation minimum,Time Shortwave Radiation Minimum,1.0
2988,gl4cr10-cr1000.daily.kc.data.csv,shortrad_avg,shortwave radiation average,Shortwave Radiation Average,1.0
2989,gl4cr10-cr1000.daily.kc.data.csv,netrad_max,net radiation maximum,Net Radiation Maximum,1.0
2990,gl4cr10-cr1000.daily.kc.data.csv,time_netrad_max,time net radiation maximum,Time Net Radiation Maximum,1.0
2991,gl4cr10-cr1000.daily.kc.data.csv,flag_netrad_max,flag net radiation maximum,Quality Flag Net Radiation Maximum,0.0
2992,gl4cr10-cr1000.daily.kc.data.csv,netrad_min,net radiation minimum,Net Radiation Minimum,1.0
2993,gl4cr10-cr1000.daily.kc.data.csv,time_netrad_min,time net radiation minimum,Time Net Radiation Minimum,1.0
2994,gl4cr10-cr1000.daily.kc.data.csv,flag_netrad_min,flag net radiation minimum,Quality Flag Net Radiation Minimum,0.0
2995,gl4cr10-cr1000.daily.kc.data.csv,netrad_avg,net radiation average,Net Radiation Average,1.0
2996,gl4cr10-cr1000.daily.kc.data.csv,flag_netrad_avg,flag net radiation average,Quality Flag Net Radiation Average,0.0
2997,gl4cr10-cr1000.daily.kc.data.csv,netradcorr_max,net radiation corrected maximum,Corrected Net Radiation Maximum,0.0
2998,gl4cr10-cr1000.daily.kc.data.csv,time_netradcorr_max,time net radiation corrected maximum,Time Corrected Net Radiation Maximum,0.0
2999,gl4cr10-cr1000.daily.kc.data.csv,netradcorr_min,net radiation corrected minimum,Net Radiation Corrected Minimum,1.0
3000,gl4cr10-cr1000.daily.kc.data.csv,time_netradcorr_min,time net radiation corrected minimum,Time Net Radiation Corrected Minimum,1.0
3001,gl4cr10-cr1000.daily.kc.data.csv,netradcorr_avg,net radiation corrected average,Net Radiation Corrected Average,1.0
3002,gl4cr10-cr1000.daily.kc.data.csv,solrad_avg,solar radiation average,Solar Radiation Average,1.0
3003,gl4cr10-cr1000.daily.kc.data.csv,flag_solrad_avg,flag solar radiation average,Flag Solar Radiation Average,1.0
3004,gl4cr10-cr1000.daily.kc.data.csv,solrad_tot,solar radiation total,Solar Radiation Total,1.0
3005,gl4cr10-cr1000.daily.kc.data.csv,flag_solrad_tot,flag solar radiation total,Flag Solar Radiation Total,1.0
3006,gl4cr10-cr1000.daily.kc.data.csv,soilheatflux_max,soil heat flux maximum,Soil Heat Flux Maximum,1.0
3007,gl4cr10-cr1000.daily.kc.data.csv,time_soilheatflux_max,time soil heat flux maximum,Time Soil Heat Flux Maximum,1.0
3008,gl4cr10-cr1000.daily.kc.data.csv,soilheatflux_min,soil heat flux minimum,Soil Heat Flux Minimum,1.0
3009,gl4cr10-cr1000.daily.kc.data.csv,time_soilheatflux_min,time soil heat flux minimum,Time Soil Heat Flux Minimum,1.0
